url_length,dot_count,hyphen_count,subdomain_count,has_ip,domain_length,special_char_count,digit_count,digit_ratio,has_https,parameter_count,slash_count,shannon_entropy,relative_entropy,nan_entropy,status
105,2,0,1,0,15,9,28,0.26666666666666666,0,1,3,5.359835999489314,0.22512650123183933,1.6577427265048887,1
48,3,0,1,0,16,9,0,0.0,1,0,3,3.9112396584787112,0.17622318277162846,1.3516441151533924,0
93,3,0,1,0,13,21,11,0.11827956989247312,0,0,11,4.63683928114772,0.4506235601026187,1.494193430493157,0
31,3,0,2,0,24,6,0,0.0,0,0,0,3.953565664946427,0.1338971763039117,1.4591479170272448,0
50,2,0,1,0,42,6,4,0.08,0,0,1,4.456174630069642,0.1876815597050831,1.4591479170272446,1
40,2,0,1,0,13,8,0,0.0,0,0,2,4.081687083026441,0.2402410118609202,1.75,0
70,4,1,2,0,27,11,0,0.0,1,2,1,4.429372753235095,0.32551474892837334,2.2998963911678914,0
67,3,3,0,0,11,14,0,0.0,1,0,5,4.16064511698392,0.16128297790344154,1.7244078178625923,1
27,2,0,1,0,18,6,0,0.0,1,0,1,3.8282375018429553,0.17176249815704528,1.4591479170272446,0
48,5,0,3,0,28,9,3,0.0625,1,0,1,4.246653522439335,0.2127780961979639,1.3516441151533924,1
31,2,0,1,0,23,6,0,0.0,0,0,1,3.8456631498513816,0.241799691398957,1.4591479170272446,0
145,3,3,1,0,32,10,8,0.05517241379310345,1,0,1,5.512138014177212,0.24274948798625798,1.895461844238322,1
76,4,1,3,0,50,10,15,0.19736842105263158,0,0,2,4.638971264266035,0.21900973086153808,1.721928094887362,1
71,4,0,2,0,20,13,0,0.0,0,0,5,4.054520629149646,0.4049109894876515,1.573402452417767,1
138,2,1,1,0,13,27,45,0.32608695652173914,0,8,1,4.77116433452819,0.27322978483026233,2.6280015034515958,1
36,2,1,1,0,14,8,0,0.0,1,0,2,4.006749918638778,0.2411775948048072,1.75,1
34,2,0,1,0,26,6,0,0.0,0,0,1,3.8702840769781583,0.21717876427218114,1.4591479170272446,0
266,3,1,1,0,28,14,36,0.13533834586466165,0,3,3,5.893282058285104,0.21524239849306523,2.495602923729013,1
71,5,2,3,0,37,12,6,0.08450704225352113,1,0,1,4.653789381355884,0.253101214252634,2.054585169337799,1
43,2,1,1,0,15,9,0,0.0,1,0,3,4.04291723248433,0.20501028095925566,1.6577427265048887,0
55,3,1,1,0,10,11,0,0.0,0,0,4,4.381473923348459,0.318965794792632,1.6171895725927152,1
73,4,0,1,0,15,14,0,0.0,1,3,3,4.3336983681442796,0.3101578216304453,2.263809173883546,0
53,2,0,1,0,26,8,0,0.0,0,0,2,4.274419276456456,0.24914267960055672,1.75,0
27,1,0,0,0,11,5,1,0.037037037037037035,1,0,1,3.9265716511782744,0.243353350264039,1.3709505944546687,0
26,2,0,1,0,17,6,0,0.0,1,0,1,3.661226256269789,0.14612866578781508,1.4591479170272446,0
81,5,1,4,0,54,12,12,0.14814814814814814,0,0,3,4.608308726483007,0.24967226864456463,1.6500224216483543,1
64,2,1,1,0,21,11,0,0.0,1,0,5,4.508969969293429,0.3490110258341438,1.4911148500551858,0
26,2,0,1,0,18,6,0,0.0,0,0,1,3.748328660365574,0.15856193524294446,1.4591479170272446,1
34,3,0,1,0,17,7,0,0.0,1,0,1,3.8588029144615943,0.14119708553840604,1.4488156357251847,0
27,2,0,1,0,19,6,0,0.0,0,0,1,3.708048150071232,0.1988424455372872,1.4591479170272446,0
57,2,0,1,0,21,9,0,0.0,1,0,2,4.381503067617363,0.2034594331037927,1.836591668108979,0
50,3,1,1,0,18,8,0,0.0,0,0,1,4.423981820580905,0.2198743691938192,1.811278124459133,1
49,1,6,0,0,13,12,1,0.02040816326530612,0,0,2,3.8692856107411173,0.300639390701195,1.6258145836939115,0
83,1,6,0,0,12,16,8,0.0963855421686747,0,0,6,4.5076472219431,0.35033377318447184,1.5306390622295665,0
51,3,1,1,0,24,10,7,0.13725490196078433,0,0,3,4.3048056172292535,0.21875633882776113,1.6854752972273344,0
40,2,0,1,0,17,7,0,0.0,0,0,2,3.9964393446710145,0.17348565677129704,1.3787834934861753,0
41,2,0,1,0,32,6,0,0.0,1,0,1,4.073913212347579,0.1740143010960064,1.4591479170272446,0
55,3,1,2,0,23,10,15,0.2727272727272727,1,2,1,4.637835113714092,0.16951980834350985,2.3709505944546687,1
69,3,2,1,0,38,9,0,0.0,0,0,1,4.312780574996514,0.21078138106049957,1.8910611120726528,1
40,2,0,1,0,21,7,0,0.0,0,0,2,4.077567157116928,0.17036035632665686,1.3787834934861753,0
33,2,0,1,0,13,7,0,0.0,0,0,2,3.8013774524295485,0.10551314317897051,1.3787834934861753,0
49,3,0,1,0,28,7,4,0.08163265306122448,0,0,1,4.030041670814299,0.21788584262928662,1.4488156357251847,1
36,2,0,0,0,14,7,0,0.0,0,0,2,4.204511459715548,0.18780596306321137,1.3787834934861753,1
33,2,0,1,0,24,6,0,0.0,1,0,1,3.8471282101364253,0.2403346311139142,1.4591479170272446,0
73,4,2,3,0,41,14,5,0.0684931506849315,1,0,4,4.468035730500414,0.2324039876406773,1.8423709931771084,1
26,3,0,2,0,17,7,0,0.0,1,0,1,3.921029621737614,0.16643321951272444,1.4488156357251847,0
80,2,8,1,0,23,14,2,0.025,0,0,1,4.381723446049344,0.37316405611412423,1.6105772433316423,0
55,2,0,1,0,18,9,1,0.01818181818181818,1,0,4,4.187746250038394,0.2716853685989026,1.224394445405986,0
80,3,4,1,0,27,13,6,0.075,0,0,3,4.284017863924877,0.35983832584984593,1.8262452584026092,0
24,2,0,1,0,16,6,0,0.0,0,0,1,3.7201755214643457,0.18671507414417354,1.4591479170272446,1
56,2,0,0,0,22,9,0,0.0,0,0,3,4.403262234859558,0.18170026586160004,1.6577427265048887,1
56,2,2,1,0,30,9,0,0.0,0,0,2,4.246924958035209,0.2125066606020887,1.836591668108979,1
43,1,0,0,0,18,8,4,0.09302325581395349,1,0,4,4.251164173004869,0.20826744563242758,1.061278124459133,1
32,2,0,1,0,23,6,0,0.0,1,0,1,4.007048827786958,0.16287617365535423,1.4591479170272446,0
44,3,0,1,0,24,7,4,0.09090909090909091,1,0,1,4.555467129755084,0.14497258838600718,1.4488156357251847,1
22,2,0,1,0,13,6,0,0.0,1,0,1,3.663532754804254,0.1438221672533495,1.4591479170272446,0
23,2,0,1,0,15,6,0,0.0,0,0,1,3.6753108689123644,0.13204405314524065,1.4591479170272446,0
57,3,0,1,0,21,9,3,0.05263157894736842,0,0,3,4.2168701205076395,0.368092380213515,1.3516441151533924,0
22,2,0,1,0,15,5,0,0.0,0,0,0,3.697845823084412,0.10950909897319197,1.5219280948873621,1
55,3,1,1,0,20,9,0,0.0,0,0,2,4.117254487427742,0.2750629353510179,1.7527152789797045,0
22,2,0,1,0,13,6,0,0.0,1,0,1,3.7544418457133446,0.15244874989517293,1.4591479170272446,0
41,2,1,0,0,13,8,0,0.0,0,0,2,4.241102309232295,0.21832930940500267,1.75,1
27,2,0,1,0,18,6,0,0.0,1,0,1,3.754163427768881,0.15272716783963797,1.4591479170272446,0
35,1,0,0,0,9,7,2,0.05714285714285714,0,0,3,3.9760107890420997,0.1939142124002112,1.1488348542809166,0
48,4,0,2,0,28,9,0,0.0,0,0,2,4.220713678734406,0.23871793990289164,1.3921472236645345,1
55,3,1,1,0,25,9,0,0.0,0,0,2,4.462644713288643,0.18121147648607983,1.7527152789797045,0
25,2,0,1,0,16,6,1,0.04,1,0,1,3.9736606896881845,0.11380215156215359,1.4591479170272446,0
70,3,3,1,0,21,12,0,0.0,1,0,1,4.518309360223419,0.23657814194004959,2.396240625180289,0
42,2,0,1,0,15,8,0,0.0,0,0,3,3.880794959555808,0.2891300418865051,1.2987949406953985,1
24,2,0,1,0,15,6,0,0.0,1,0,1,3.6572682296173893,0.15008669244021494,1.4591479170272446,0
32,2,0,1,0,25,5,1,0.03125,0,0,0,3.952819531114783,0.1346433101355562,1.5219280948873621,1
25,2,0,1,0,17,5,0,0.0,1,0,0,3.863465189601646,0.13653481039835286,1.5219280948873621,0
50,3,0,0,0,16,8,1,0.02,0,0,2,3.9509521314928397,0.2969753819507447,1.4056390622295665,1
32,2,0,1,0,25,5,0,0.0,0,0,0,3.8431390622295662,0.15686093777043358,1.5219280948873621,1
46,2,0,1,0,27,6,0,0.0,1,0,1,4.221946673862943,0.1703707489158174,1.4591479170272446,0
30,2,1,1,0,21,7,0,0.0,1,0,1,4.164735178725505,0.15719291616185715,1.8423709931771084,1
41,2,1,1,0,10,9,1,0.024390243902439025,0,0,3,4.53134949288815,0.22353800927531736,1.6577427265048887,1
58,3,0,1,0,19,9,0,0.0,1,0,3,4.3450739957852536,0.23988850493590194,1.3516441151533924,0
25,2,0,1,0,16,6,0,0.0,1,0,1,3.723074189428569,0.1838164061799488,1.4591479170272446,0
54,5,2,3,0,36,11,6,0.1111111111111111,1,0,1,4.403151975132156,0.2407042146425702,1.789929075309999,1
37,2,0,1,0,24,10,2,0.05405405405405406,1,1,1,4.4251412032329,0.15982129748825719,2.4464393446710155,0
30,2,0,1,0,16,6,0,0.0,1,0,1,3.507751647240616,0.2996032748169888,1.4591479170272446,0
51,3,0,1,0,18,9,0,0.0,0,0,3,4.123528901585399,0.19839919330196415,1.3516441151533924,1
26,2,0,1,0,19,5,0,0.0,0,0,0,3.8731406795131327,0.12685932048686696,1.5219280948873621,1
110,3,7,2,0,19,17,15,0.13636363636363635,0,0,4,4.624321274270012,0.32987503611686414,1.7394541964918901,0
41,3,0,1,0,26,7,0,0.0,0,0,1,3.9787879799112353,0.19113702153107764,1.4488156357251847,0
87,2,0,1,0,24,9,11,0.12643678160919541,0,3,1,5.089511243413619,0.26804076120446396,2.197159723424149,1
58,2,3,1,0,25,10,0,0.0,0,0,2,4.022714236957324,0.2992138579300393,1.8464393446710154,0
68,3,1,1,0,17,13,0,0.0,0,3,2,4.568957238806496,0.18593026335697307,2.5654483718208256,1
127,4,1,3,0,50,19,15,0.11811023622047244,0,4,3,4.64978111157683,0.4376817296735081,2.7550576199383077,1
59,2,1,1,0,16,12,0,0.0,1,2,3,4.509868160214534,0.2974867618430673,2.4508257945180882,1
47,3,2,2,0,16,10,3,0.06382978723404255,0,0,2,4.543742574989831,0.21114492717363828,1.8464393446710154,0
29,3,0,2,0,20,7,0,0.0,1,0,1,3.9952378913808873,0.1746871100614257,1.4488156357251847,0
36,2,0,1,0,13,8,0,0.0,0,0,3,3.9029905438190666,0.26693445762324475,1.2987949406953985,0
128,4,1,3,0,50,19,18,0.140625,1,4,3,4.734129956199744,0.3533328850505956,2.7550576199383077,1
66,5,0,1,0,23,12,0,0.0,0,2,1,4.370098763843032,0.2148637368781257,2.221251836004466,1
36,2,1,1,0,29,6,2,0.05555555555555555,0,0,0,4.2390979179887855,0.15321950478997404,1.9182958340544893,1
60,2,0,1,0,16,10,0,0.0,1,0,2,4.311080496244278,0.21248145981273509,1.8464393446710154,0
38,2,0,1,0,30,6,0,0.0,0,0,1,4.135699552746469,0.18622854214089266,1.4591479170272446,0
38,2,1,1,0,14,7,0,0.0,0,0,1,4.214132447255579,0.17818497552318224,1.8423709931771084,0
40,2,0,1,0,25,7,8,0.2,1,0,2,4.434183719779189,0.15077878094196756,1.3787834934861753,1
257,6,0,0,0,11,13,35,0.13618677042801555,1,1,3,5.802526093954433,0.1974739060455689,1.6143308351592656,1
116,3,0,1,0,26,13,8,0.06896551724137931,1,2,3,5.217876689732115,0.39683315438308764,2.2877837199410704,1
24,2,0,1,0,15,6,0,0.0,1,0,1,3.855388542207534,0.14461145779246617,1.4591479170272446,0
34,2,1,1,0,25,7,0,0.0,1,0,1,3.951310179982966,0.21861482145934602,1.8423709931771084,0
48,4,0,2,0,25,9,1,0.020833333333333332,0,0,2,4.183208073322318,0.13872002156504537,1.3921472236645345,1
23,1,0,0,0,7,5,0,0.0,1,0,1,3.708132064658602,0.19875853094991724,1.3709505944546687,1
57,2,0,1,0,14,10,0,0.0,0,2,3,4.278445120583552,0.30651738013760366,1.9609640474436814,1
102,2,7,1,0,24,16,0,0.0,0,0,4,4.405057848291568,0.34982965387190146,1.6774212838293647,0
48,2,2,1,0,12,13,0,0.0,1,0,6,3.871115365169273,0.21634747608106641,1.5465935642949382,1
29,2,0,1,0,22,5,0,0.0,0,0,0,3.8404025467025056,0.1595974532974947,1.5219280948873621,0
30,2,0,1,0,16,7,0,0.0,1,0,2,4.081727678869736,0.1661998345738493,1.3787834934861753,0
25,2,0,1,0,16,6,0,0.0,1,0,1,3.8634651896016465,0.13653481039835286,1.4591479170272446,0
78,4,1,3,0,50,11,9,0.11538461538461539,1,0,3,4.525142924680867,0.28221199737673763,1.6767370300521327,1
22,1,0,0,0,13,5,0,0.0,1,0,1,3.845350936622435,0.15464906337756343,1.3709505944546687,0
34,2,0,1,0,25,6,0,0.0,1,0,1,3.836600340868551,0.1633996591314493,1.4591479170272446,0
54,3,1,1,0,18,10,6,0.1111111111111111,1,0,3,4.551300123280304,0.25605479877730164,1.6854752972273344,0
58,2,2,1,0,26,9,0,0.0,0,0,2,4.210586598202835,0.18173082457592427,1.836591668108979,0
32,1,0,0,0,14,6,6,0.1875,0,0,2,4.0625,0.25942809488736224,1.2516291673878228,1
48,3,0,1,0,20,8,6,0.125,1,0,2,4.016541406655651,0.15338359478666197,1.4056390622295665,0
33,2,0,1,0,26,5,0,0.0,0,0,0,4.066677073707229,0.18125043973635666,1.5219280948873621,0
88,2,5,1,0,20,14,0,0.0,1,0,4,4.370833399832015,0.38405410233145515,1.7273966735744795,0
31,2,0,1,0,22,6,0,0.0,1,0,1,4.106949132758152,0.1409783806854331,1.4591479170272446,0
56,3,0,1,0,13,10,0,0.0,1,0,2,4.289148671903072,0.1702829467342266,1.8464393446710154,0
26,1,1,0,0,12,6,0,0.0,0,0,1,3.9021748142117283,0.09782518578827211,1.7924812503605778,1
50,2,2,1,0,37,10,1,0.02,1,2,1,4.361076880026372,0.2827793097483523,2.446439344671015,1
47,3,0,1,0,16,8,0,0.0,1,0,1,3.934610862583645,0.23531413885866687,1.811278124459133,0
135,7,1,1,0,25,24,24,0.17777777777777778,0,3,4,5.120494746528642,0.3057700081734545,2.6403360647604437,1
48,2,1,1,0,15,8,0,0.0,1,0,2,4.306127542695029,0.2788349580261284,1.75,1
53,2,1,1,0,26,9,1,0.018867924528301886,0,2,1,4.290546691027651,0.23301526502936157,2.4193819456463714,1
48,3,1,1,0,11,11,4,0.08333333333333333,0,0,4,4.125814583693912,0.266502839084849,1.6171895725927152,0
57,2,1,1,0,18,9,2,0.03508771929824561,1,0,3,4.223265348167294,0.3002966078897173,1.6577427265048887,0
32,2,1,1,0,23,7,0,0.0,1,0,1,4.069548827786958,0.1783786856566274,1.8423709931771084,0
49,3,2,1,0,27,10,6,0.12244897959183673,0,0,1,4.4102292316937,0.29021048644739145,2.1709505944546685,1
64,2,0,1,0,16,11,0,0.0,0,1,4,4.4506481953738835,0.3042393067895859,1.8676338909712125,0
82,2,0,1,0,16,12,5,0.06097560975609756,1,2,4,5.095552694186816,0.26199931043126845,2.125814583693911,1
39,2,0,1,0,30,6,0,0.0,1,0,1,4.057855988582063,0.19007152486152223,1.4591479170272446,1
115,4,1,2,0,31,19,8,0.06956521739130435,0,2,8,4.66061643639424,0.42684640485610165,2.078491674029184,1
48,3,0,1,0,23,9,1,0.020833333333333332,0,0,1,4.230926699477595,0.2285049191597029,1.8910611120726528,1
68,2,1,1,0,38,8,0,0.0,0,0,1,4.177075667089541,0.34648628896747113,2.1556390622295662,0
52,2,1,1,0,25,8,3,0.057692307692307696,0,0,2,4.079965439170122,0.3123519836086377,1.75,1
23,3,0,2,0,14,7,0,0.0,1,0,1,3.729446194905257,0.17744440070326242,1.4488156357251847,0
81,2,0,1,0,27,8,21,0.25925925925925924,0,0,3,4.782897732039505,0.26149638731894825,1.2987949406953985,1
64,2,4,1,0,17,13,6,0.09375,0,0,4,4.409524219659049,0.29091549848204296,1.7381493331928661,0
23,1,0,0,0,16,4,0,0.0,0,0,0,3.6753108689123644,0.1320440531452407,1.5,0
46,3,0,1,0,18,8,0,0.0,0,0,2,4.224117662343593,0.16819976043516802,1.4056390622295665,1
35,2,0,1,0,26,6,0,0.0,1,0,1,3.797020431713803,0.202979568286196,1.4591479170272446,1
70,2,5,1,0,22,12,0,0.0,0,0,2,4.298497618110378,0.225064337946634,1.784159127851422,0
126,4,1,3,0,50,19,21,0.16666666666666666,1,4,3,4.66956877015949,0.3304312298405101,2.7550576199383077,1
29,2,0,1,0,13,7,0,0.0,0,0,2,3.4266094432542293,0.15835305746692674,1.3787834934861753,0
23,1,0,0,0,16,4,0,0.0,0,0,0,3.5227119556807582,0.17772776246033456,1.5,0
47,4,2,3,0,33,10,3,0.06382978723404255,0,0,1,4.064886459528626,0.327430963250134,1.8464393446710154,1
75,2,5,0,0,11,15,8,0.10666666666666667,1,0,5,4.773121731966098,0.31434110928424086,1.6894822670191822,0
33,2,1,1,0,25,7,3,0.09090909090909091,0,0,1,4.1272831343132905,0.19464496057407274,1.8423709931771084,1
55,5,0,3,0,37,9,0,0.0,1,0,1,4.222294150581852,0.17002327219690863,1.3516441151533924,1
39,1,0,0,0,22,6,0,0.0,1,0,2,4.118484911058994,0.20344318382836873,1.2516291673878228,1
55,3,1,2,0,19,10,0,0.0,1,0,3,4.09947801417888,0.22245008070848254,1.6854752972273344,0
35,2,0,1,0,28,5,1,0.02857142857142857,0,0,0,4.1934290883117225,0.19888833446703588,1.5219280948873621,1
57,2,1,1,0,24,10,2,0.03508771929824561,0,0,3,4.220779217464201,0.4230769723105219,1.9609640474436814,0
67,3,5,1,0,28,12,0,0.0,0,0,1,4.385442042187208,0.19952045853394762,1.8250112108241772,0
131,5,1,4,0,54,20,23,0.17557251908396945,0,4,3,4.829379021835717,0.29990399510925175,2.7232196723355075,1
109,1,11,0,0,7,18,6,0.05504587155963303,1,0,3,4.3930062699678345,0.36188123219563445,1.4108478748063633,0
43,2,0,1,0,22,8,0,0.0,0,0,3,4.002560546588757,0.24536696685482773,1.2987949406953985,1
89,2,5,1,0,37,15,8,0.0898876404494382,1,0,5,4.524703483365906,0.2826514386916985,1.6894822670191822,0
21,1,0,0,0,6,5,2,0.09523809523809523,0,0,1,3.844232898763191,0.15576710123680815,1.3709505944546687,1
24,2,0,1,0,16,6,0,0.0,0,0,1,3.7406015629507228,0.166289032657796,1.4591479170272446,0
102,3,6,1,0,13,19,0,0.0,0,0,7,4.361376905438554,0.28247928433617087,1.6798229071556268,0
27,2,0,1,0,19,6,0,0.0,0,0,1,3.7821222241453056,0.12476837146321319,1.4591479170272446,0
28,2,0,1,0,19,6,0,0.0,1,0,1,3.94075983254009,0.14670300871024963,1.4591479170272446,0
54,3,0,1,0,25,9,0,0.0,1,0,3,4.366114938095118,0.21884756262603883,1.3516441151533924,0
41,3,0,1,0,25,7,1,0.024390243902439025,0,0,1,4.045980358012783,0.27594773687457974,1.4488156357251847,1
40,3,0,1,0,20,7,0,0.0,1,0,1,3.9373261452560073,0.23259885618630413,1.4488156357251847,0
49,2,0,0,0,7,9,4,0.08163265306122448,0,0,2,4.3673748343445205,0.1561871217124933,1.836591668108979,0
27,2,0,1,0,15,7,0,0.0,1,0,2,3.4541684103574037,0.24627130778368822,1.3787834934861753,0
76,4,1,3,0,50,10,11,0.14473684210526316,0,0,2,4.605654567218147,0.30123602839037233,1.721928094887362,1
25,2,1,1,0,14,8,0,0.0,0,0,2,3.653660689688185,0.15369423236941826,1.75,1
54,3,0,1,0,13,10,6,0.1111111111111111,0,0,2,4.298016493588339,0.22554546246867593,1.8464393446710154,0
27,2,0,1,0,19,6,0,0.0,0,0,1,3.8561962982193805,0.14380370178062052,1.4591479170272446,0
46,2,3,1,0,15,9,0,0.0,0,0,1,4.249014336859389,0.21041728177790808,1.8910611120726526,0
28,2,0,1,0,20,6,0,0.0,0,0,1,3.8154107252426988,0.18458927475730091,1.4591479170272446,0
63,3,4,1,0,16,13,6,0.09523809523809523,0,0,3,4.419928591143491,0.22392759863123224,1.8262452584026092,0
77,1,0,0,0,23,7,23,0.2987012987012987,0,0,3,4.793304567884498,0.25108955147395634,1.1488348542809166,1
119,4,2,0,0,12,21,26,0.2184873949579832,0,0,6,4.8800120958272775,0.3679154176163084,2.773269803731141,1
25,2,0,1,0,17,6,0,0.0,0,0,1,3.5932696895151084,0.1071700286259837,1.4591479170272446,0
110,5,1,1,0,15,18,14,0.12727272727272726,0,3,4,5.179950823357196,0.3436111326998176,2.5521796970665482,1
33,2,0,1,0,25,6,0,0.0,0,0,1,3.9225895736416696,0.16487326760867002,1.4591479170272446,0
47,1,0,0,0,11,8,2,0.0425531914893617,1,0,3,4.153007937189824,0.23930948558893636,1.5487949406953985,0
53,2,0,1,0,21,9,3,0.05660377358490566,0,0,4,4.35256473777865,0.23239776294250594,1.224394445405986,1
43,3,0,1,0,16,8,0,0.0,1,0,2,4.210807487109298,0.2486241315279995,1.4056390622295665,0
84,2,0,1,0,20,10,21,0.25,0,0,3,4.765779440837205,0.32168340041313487,1.7609640474436812,1
53,3,2,1,0,18,9,0,0.0,0,0,1,4.255971992896315,0.2034596257409817,1.8910611120726528,0
120,3,1,2,0,31,17,5,0.041666666666666664,0,0,9,4.901088872638139,0.4564631319799458,1.5693078231812958,1
72,2,5,1,0,23,13,1,0.013888888888888888,1,0,3,4.3905759189637745,0.25328027081094984,1.760495029766198,0
115,6,4,4,0,53,17,4,0.034782608695652174,0,0,4,4.40178743503823,0.2986522831028634,1.7921951936824645,1
126,4,1,3,0,50,18,16,0.12698412698412698,0,4,2,4.675515929439944,0.3244840705600557,2.794653473544342,1
58,2,5,1,0,15,12,0,0.0,0,0,2,4.130170660497147,0.19175743439021417,1.784159127851422,0
46,2,1,1,0,15,11,2,0.043478260869565216,0,0,5,4.012131794419394,0.2357957190241908,1.4911148500551856,1
57,3,2,1,0,40,9,5,0.08771929824561403,0,0,1,4.342790067330572,0.24217243339058128,1.8910611120726526,1
86,3,3,2,0,52,11,0,0.0,0,0,2,4.435863267177969,0.20799292259675475,1.867633890971212,0
72,2,4,1,0,23,11,6,0.08333333333333333,0,0,2,4.559756120999298,0.29822487412827525,1.823067982273661,0
56,3,0,1,0,19,9,2,0.03571428571428571,0,0,2,4.420770270419308,0.1641922303018479,1.7527152789797045,1
373,3,2,1,0,35,15,49,0.13136729222520108,1,3,1,5.89954772465033,0.2089767321278398,3.006238928653389,1
49,4,2,3,0,40,10,3,0.061224489795918366,1,0,1,4.28488822250847,0.30007427821268595,1.8464393446710154,1
33,2,0,1,0,14,6,5,0.15151515151515152,1,0,1,4.392582755590971,0.13097920046604256,1.4591479170272446,1
66,2,0,1,0,13,9,18,0.2727272727272727,1,2,1,4.97024483163753,0.19968016980478473,2.4193819456463714,1
63,3,1,1,0,16,10,0,0.0,0,0,3,4.303598425147152,0.28136407557400284,1.6854752972273344,0
128,4,1,3,0,50,19,19,0.1484375,1,4,3,4.852364825469012,0.2769181914759552,2.7550576199383077,1
28,1,0,0,0,13,6,0,0.0,0,0,2,3.69594722638747,0.30405277361252975,1.2516291673878228,1
41,3,0,1,0,15,9,1,0.024390243902439025,0,0,3,4.104281809855787,0.21764628503157496,1.3516441151533924,1
114,4,2,1,0,37,17,1,0.008771929824561403,1,0,8,4.27117482363929,0.3137876770818648,1.54515219719895,1
40,2,0,1,0,16,6,1,0.025,1,0,1,4.1153115322251015,0.20661656266225992,1.4591479170272446,0
26,1,0,0,0,7,6,2,0.07692307692307693,1,0,2,3.565448371820825,0.1349913463202668,1.2516291673878228,0
47,2,5,1,0,39,11,0,0.0,0,0,1,3.9667337350161325,0.20319126642617885,1.789929075309999,0
55,2,1,1,0,20,10,0,0.0,0,0,4,4.544285167755426,0.21060233440804077,1.5709505944546687,1
73,3,2,1,0,26,10,0,0.0,0,0,2,4.2262721621203525,0.2972897939366605,1.8464393446710154,0
45,2,0,1,0,16,8,2,0.044444444444444446,0,0,2,4.174426151548691,0.2850054670886063,1.75,0
70,2,3,1,0,21,10,0,0.0,0,0,2,4.480380474051224,0.3269744480063795,1.8464393446710154,0
45,2,0,1,0,36,6,0,0.0,1,0,1,4.127762474435138,0.1941656204522244,1.4591479170272446,0
36,2,0,1,0,29,5,1,0.027777777777777776,0,0,0,4.027719015921097,0.22020849752248844,1.5219280948873621,1
22,2,0,1,0,14,6,0,0.0,0,0,1,3.7544418457133446,0.15244874989517299,1.4591479170272446,0
19,2,0,1,0,11,6,3,0.15789473684210525,0,0,1,3.576617644908665,0.12382207323242579,1.4591479170272446,1
39,2,1,0,0,13,9,0,0.0,0,0,3,3.994004065616087,0.2539234478274982,1.6577427265048887,1
42,2,2,1,0,34,8,5,0.11904761904761904,0,0,1,4.243158791671846,0.2162728269654513,1.9056390622295665,1
55,4,3,3,0,36,11,3,0.05454545454545454,1,0,1,4.274198750077729,0.31076375064342554,1.8676338909712122,1
47,1,0,0,0,15,8,0,0.0,1,0,4,3.8143665124899595,0.3555584889523526,1.061278124459133,0
65,2,5,1,0,21,12,0,0.0,0,0,2,4.378244406249714,0.26561178352501147,1.784159127851422,0
46,3,0,1,0,18,8,1,0.021739130434782608,1,0,2,4.224117662343593,0.16819976043516793,1.4056390622295665,0
